"","X","sample","family","unique.name","genus","full.name","species","maxn","latitude","longitude","date","time","location","status","depth","cluster","bathy","flowdir","slope","Temp_mean","Temp_sterr","Temp_trend","mean.relief","sd.relief","detailed.Consolidated.Boulder","detailed.Consolidated.Rock","detailed.Macroalgae.Erect.course.branching","detailed.Macroalgae.Erect.fine.branching","detailed.Macroalgae.Large.canopy.forming","detailed.Macroalgae.Small.mixed","detailed.Seagrasses.Strap.like.leaves","detailed.Sponges.Erect.forms","detailed.Sponges.Massive.forms","detailed.Sponges.Small.mixed","detailed.Unconsolidated.Pebble...gravel..pebble.10.64mm.","detailed.Unconsolidated.Sand","detailed.Unconsolidated.Sand...mud..coarse.sand."
"449",449,"6","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",2,-34.132842,114.912405,20200602,"10:06","South-west","No-take",43.2,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.78260869565217,0.518434859512082,0,4.34782608695652,0,56.5217391304348,0,8.69565217391304,26.0869565217391,0,0,0,0,4.34782608695652,0
"450",450,"7","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",2,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"451",451,"7","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",3,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"452",452,"7","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",7,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"453",453,"7","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"454",454,"7","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",3,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"455",455,"7","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",2,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"456",456,"7","Monocentridae","Monocentridae Cleidopus gloriamaris","Cleidopus","Cleidopus gloriamaris","gloriamaris",2,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"457",457,"7","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"458",458,"7","Urolophidae","Urolophidae Trygonoptera ovalis","Trygonoptera","Trygonoptera ovalis","ovalis",1,-34.134771,114.910241,20200602,"10:16","South-west","No-take",43.9,"c3",-43,128,0.000706347171217203,19.8140869140625,0.0187142491340637,0.187060013413429,2.6,0.763762615825973,0,0,4,36,28,0,0,0,0,16,0,8,8
"459",459,"8","Aplodactylidae","Aplodactylidae Aplodactylus westralis","Aplodactylus","Aplodactylus westralis","westralis",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"460",460,"8","Callanthiidae","Callanthiidae Callanthias allporti","Callanthias","Callanthias allporti","allporti",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"461",461,"8","Carangidae","Carangidae Seriola hippos","Seriola","Seriola hippos","hippos",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"462",462,"8","Cheilodactylidae","Cheilodactylidae Nemadactylus valenciennesi","Nemadactylus","Nemadactylus valenciennesi","valenciennesi",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"463",463,"8","Glaucosomatidae","Glaucosomatidae Glaucosoma hebraicum","Glaucosoma","Glaucosoma hebraicum","hebraicum",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"464",464,"8","Heterodontidae","Heterodontidae Heterodontus portusjacksoni","Heterodontus","Heterodontus portusjacksoni","portusjacksoni",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"465",465,"8","Labridae","Labridae Bodianus frenchii","Bodianus","Bodianus frenchii","frenchii",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"466",466,"8","Labridae","Labridae Choerodon rubescens","Choerodon","Choerodon rubescens","rubescens",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"467",467,"8","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",17,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"468",468,"8","Labridae","Labridae Notolabrus parilus","Notolabrus","Notolabrus parilus","parilus",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"469",469,"8","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",25,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"470",470,"8","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",7,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"471",471,"8","Monacanthidae","Monacanthidae Meuschenia flavolineata","Meuschenia","Meuschenia flavolineata","flavolineata",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"472",472,"8","Monacanthidae","Monacanthidae Meuschenia galii","Meuschenia","Meuschenia galii","galii",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"473",473,"8","Neosebastidae","Neosebastidae Neosebastes pandus","Neosebastes","Neosebastes pandus","pandus",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"474",474,"8","Pempheridae","Pempheridae Parapriacanthus elongatus","Parapriacanthus","Parapriacanthus elongatus","elongatus",600,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"475",475,"8","Plesiopidae","Plesiopidae Paraplesiops meleagris","Paraplesiops","Paraplesiops meleagris","meleagris",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"476",476,"8","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",45,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"477",477,"8","Pomacentridae","Pomacentridae Parma bicolor","Parma","Parma bicolor","bicolor",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"478",478,"8","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"479",479,"8","Scorpididae","Scorpididae Scorpis aequipinnis","Scorpis","Scorpis aequipinnis","aequipinnis",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"480",480,"8","Scorpididae","Scorpididae Scorpis georgiana","Scorpis","Scorpis georgiana","georgiana",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"481",481,"8","Scorpididae","Scorpididae Tilodon sexfasciatus","Tilodon","Tilodon sexfasciatus","sexfasciatus",2,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"482",482,"8","Serranidae","Serranidae Epinephelides armatus","Epinephelides","Epinephelides armatus","armatus",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"483",483,"8","Serranidae","Serranidae Hypoplectrodes nigroruber","Hypoplectrodes","Hypoplectrodes nigroruber","nigroruber",1,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"484",484,"8","Sparidae","Sparidae Chrysophrys auratus","Chrysophrys","Chrysophrys auratus","auratus",6,-34.129352,114.911755,20200602,"13:48","South-west","No-take",39.6,"c3",-42,1,0.00452181650325656,19.8140869140625,0.0187142491340637,0.187060013413429,3.38888888888889,0.687761494281174,0,16.6666666666667,0,13.8888888888889,22.2222222222222,0,0,0,13.8888888888889,33.3333333333333,0,0,0
"485",485,"9","Gerreidae","Gerreidae Parequula melbournensis","Parequula","Parequula melbournensis","melbournensis",2,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"486",486,"9","Labridae","Labridae Austrolabrus maculatus","Austrolabrus","Austrolabrus maculatus","maculatus",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"487",487,"9","Labridae","Labridae Coris auricularis","Coris","Coris auricularis","auricularis",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"488",488,"9","Labridae","Labridae Eupetrichthys angustipes","Eupetrichthys","Eupetrichthys angustipes","angustipes",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"489",489,"9","Labridae","Labridae Ophthalmolepis lineolatus","Ophthalmolepis","Ophthalmolepis lineolatus","lineolatus",5,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"490",490,"9","Labridae","Labridae Pseudolabrus biserialis","Pseudolabrus","Pseudolabrus biserialis","biserialis",3,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"491",491,"9","Mullidae","Mullidae Upeneichthys vlamingii","Upeneichthys","Upeneichthys vlamingii","vlamingii",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"492",492,"9","Myliobatidae","Myliobatidae Myliobatis tenuicaudatus","Myliobatis","Myliobatis tenuicaudatus","tenuicaudatus",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"493",493,"9","Pomacentridae","Pomacentridae Chromis klunzingeri","Chromis","Chromis klunzingeri","klunzingeri",4,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"494",494,"9","Scorpididae","Scorpididae Neatypus obliquus","Neatypus","Neatypus obliquus","obliquus",15,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"495",495,"9","Serranidae","Serranidae Caesioperca sp1","Caesioperca","Caesioperca sp1","sp1",11,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
"496",496,"9","Rhinobatidae","Rhinobatidae Trygonorrhina dumerilii","Trygonorrhina","Trygonorrhina dumerilii","dumerilii",1,-34.119541,114.916105,20200602,"11:45","South-west","No-take",43.8,"c2",-44,1,0.0042184772901237,19.8140869140625,0.0187142491340637,0.187060013413429,2.06896551724138,1.13171912475662,0,0,10.3448275862069,44.8275862068966,0,0,0,0,0,6.89655172413793,0,13.7931034482759,24.1379310344828
