OpCode	ImagePtPair	FilenameLeft	FrameLeft	FilenameRight	FrameRight	Time	Period	PeriodTime	X	Y	Z	sX	sY	sZ	RMS	Range	Direction	Family	Genus	Species	Code	Number	Stage	Activity	Comment	Attribute9	Attribute10
FH25	0	FH25_L373.avi	5262	FH25_R374.avi	4691	3.50800		-1.00000	-65.24765	165.70353	-1104.94469	0.39396	0.41618	1.32650	0.86861	1119.20404	9.78269								sync		
FH25	6	FH25_L373.avi	40990	FH25_R374.avi	40419	27.32667	1	20.97467	-478.45217	816.92083	-3815.18310	2.16160	3.21669	14.89136	1.87801	3930.89025	14.51860	Labridae	Ophthalmolepis	lineolatus	37384040	1	AD	Passing			
FH25	7	FH25_L373.avi	43644	FH25_R374.avi	43073	29.09600	1	22.74400	-302.59023	-138.73527	-1350.63539	0.60097	0.50511	1.92735	0.91021	1391.05150	13.57922	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
FH25	11	FH25_L373.avi	51876	FH25_R374.avi	51305	34.58400	1	28.23200	-408.88058	-96.47791	-1635.32780	0.83695	0.58341	2.80034	4.23439	1688.42777	14.26813	Neosebastidae	Neosebastes	bougainvillii	37287004	1	AD	Passing			
FH25	12	FH25_L373.avi	54129	FH25_R374.avi	53558	36.08600	1	29.73400	-97.53899	229.25435	-3560.26734	1.23305	1.36963	13.03741	10.84499	3568.97394	4.62733	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FH25	13	FH25_L373.avi	55175	FH25_R374.avi	54604	36.78333	1	30.43133	134.18563	-149.70922	-1343.98466	0.49456	0.51102	1.92733	2.71722	1358.93834	8.02080	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
FH25	14	FH25_L373.avi	67370	FH25_R374.avi	66799	44.91333	1	38.56133	268.88952	-285.14788	-1154.30206	0.48835	0.52112	1.37841	5.41143	1219.02590	18.27221	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH25	15	FH25_L373.avi	67370	FH25_R374.avi	66799	44.91333	1	38.56133	407.36921	-269.52160	-1269.59405	0.63189	0.55083	1.61522	4.34373	1360.31636	20.68079	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH25	16	FH25_L373.avi	67424	FH25_R374.avi	66853	44.94933	1	38.59733	-286.07207	89.60236	-1848.21115	0.80429	0.63540	3.59717	11.83422	1872.36489	9.43497	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH25	19	FH25_L373.avi	67503	FH25_R374.avi	66932	45.00200	1	38.65000	203.31970	-23.85887	-1673.75252	0.65579	0.56979	2.96001	9.66742	1686.22527	6.92693	Scorpididae	Neatypus	obliquus	37361002	1	AD	Passing			
FH25	25	FH25_L373.avi	71992	FH25_R374.avi	71421	47.99467	1	41.64267	-517.86013	521.29762	-2250.21276	1.32026	1.33935	5.21673	11.04576	2367.14760	18.56575	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH25	29	FH25_L373.avi	85024	FH25_R374.avi	84453	56.68267	1	50.33067	-241.57807	30.79223	-1676.39680	0.68943	0.56628	2.97360	10.20009	1693.99361	8.37666	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing			
FH16	0	FH16_L372.avi	16895	FH16_R371.avi	16362	11.26333	1	5.14933	339.91789	-6.50593	-1546.89716	0.50841	0.47112	1.81741	0.30992	1583.81732	12.40703	Mullidae	Upeneichthys	vlamingii	37355029	1	AD	Passing	obstructed		
FH9	12	FH9_L375.avi	48511	FH9_R376.avi	47947	32.34067	1	27.24867	-1553.27557	1444.09742	-7247.10113	11.00771	10.02920	52.19395	1.22625	7551.06331	16.72643	Ostraciidae	Anoplocapros	lenticularis	37466010	1	AD	Passing	high error		
FH9	15	FH9_L375.avi	55301	FH9_R376.avi	54737	36.86733	1	31.77533	470.99729	261.95867	-1280.03325	0.69102	0.52678	1.66778	0.94394	1388.86498	23.13035	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing	not straight		
FH9	16	FH9_L375.avi	75815	FH9_R376.avi	75251	50.54333	1	45.45133	1737.51425	779.39611	-5340.78874	8.75354	4.09597	28.05530	22.09198	5670.13566	19.87712	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing	obstructed		
FH9	17	FH9_L375.avi	76140	FH9_R376.avi	75576	50.76000	1	45.66800	16.54792	-107.20317	-1114.43736	0.39341	0.40671	1.35346	0.66619	1119.70397	4.96701	Heterodontidae	Heterodontus	portusjacksoni	37007001	1	AD	Passing	not straight		
FH9	18	FH9_L375.avi	79707	FH9_R376.avi	79143	53.13800	1	48.04600	22.88366	10.36847	-882.05979	0.31683	0.30546	0.86332	0.20852	882.41749	1.95705	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing	not flat		
FH9	32	FH9_L375.avi	88523	FH9_R376.avi	87959	59.01533	1	53.92333	29.79228	-70.30586	-798.09787	0.28779	0.28518	0.70768	1.26354	801.74230	4.91806	Labridae	Coris	auricularis	37384088	23	AD	Passing	hectic feeding school		
IO350	0	IO350_L369.avi	9017	IO350_R370.avi	9875	6.01133		-1.00000	21.23191	-45.97269	-1194.80900	0.41910	0.41936	1.51805	0.75431	1195.88161	1.33202								sync		
IO350	1	IO350_L369.avi	25010	IO350_R370.avi	25868	16.67333	1	8.45533	853.72093	129.69517	-1988.02178	1.57133	0.67220	3.72230	0.18712	2167.46185	23.71509					4	AD	Passing	unknown		
IO350	3	IO350_L369.avi	43751	IO350_R370.avi	44609	29.16733	1	20.94933	1010.16534	-42.33482	-2855.42239	2.73891	1.00003	7.94506	2.72487	3029.13573	19.48634	Triglidae	Pterygotrigla	polyommata	37288006	1	AD	Passing			
IO350	4	IO350_L369.avi	68391	IO350_R370.avi	69249	45.59400	1	37.37600	547.55741	434.93909	-2303.24755	1.40401	1.16514	5.41297	6.90069	2407.06054	17.75454	Berycidae	Centroberyx	gerrardi	37258004	1	AD	Passing			
IO350	6	IO350_L369.avi	73336	IO350_R370.avi	74194	48.89067	1	40.67267	-13.15108	73.24370	-840.58690	0.30054	0.29472	0.76833	0.51450	843.87436	6.38587	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	7	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-867.41154	448.64712	-2098.64605	1.67573	1.02138	4.15319	15.28550	2314.73589	25.59740	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	8	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-860.99121	-207.88671	-2113.14945	1.69925	0.85945	4.22369	10.63634	2291.27112	22.46178	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	9	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-288.24811	295.21155	-1404.90372	0.61151	0.60245	2.05622	2.60492	1464.23744	17.35269	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	10	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-284.75570	-43.98164	-1719.29693	0.74537	0.60228	3.06388	1.68473	1743.27339	9.40191	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	11	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-131.33668	84.24772	-1126.91978	0.41850	0.39164	1.35193	6.27175	1137.67096	8.68207	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	12	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	-82.43227	-99.28361	-1776.51863	0.62403	0.65578	3.27802	7.35774	1781.19924	3.23654	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	13	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	69.57287	88.24495	-1543.12099	0.54203	0.53194	2.50290	3.23215	1547.20715	5.28584	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	14	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	116.00763	5.49643	-1389.89643	0.50445	0.47589	2.03760	4.08956	1394.74014	5.02225	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	15	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	453.43215	238.83813	-1936.67584	1.04910	0.75440	3.86353	20.99728	2003.33664	15.49282	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	16	IO350_L369.avi	73382	IO350_R370.avi	74240	48.92133	1	40.70333	170.17045	-88.95776	-1080.38530	0.41360	0.39076	1.23020	2.57357	1097.31667	9.52954	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO350	19	IO350_L369.avi	73833	IO350_R370.avi	74691	49.22200	1	41.00400	292.59680	189.29895	-1826.93428	0.80024	0.67635	3.47446	1.19081	1859.87522	11.58379	Monacanthidae	Nelusetta	ayraud	37465006	1	AD	Passing			
IO379	0	IO379_L1205 (1).MP4	31501	IO379_R1206 (1).MP4	32737	8.75903		-1.00000	-52.11400	54.92603	-950.69160	0.49663	0.48159	1.36653	3.39978	953.70187	4.34213								sync		
IO379	1	IO379_L1205 (1).MP4	62544	IO379_R1206 (1).MP4	63780	17.39071	1	1.88494	-1591.40664	108.40862	-3449.20897	7.32098	1.74733	16.46437	9.72590	3800.18026	24.79970	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO379	2	IO379_L1205 (2).MP4	13233	IO379_R1206 (2).MP4	14469	26.23593	1	10.73016	-1935.95684	745.62033	-4488.00940	11.54396	5.12401	27.65604	12.26976	4944.30045	24.70304	Carangidae	Pseudocaranx	spp		3	AD	Passing			
IO379	4	IO379_L1205 (2).MP4	40091	IO379_R1206 (2).MP4	41327	33.70395	1	18.19818	229.77128	-53.91877	-889.47404	0.52566	0.44800	1.18306	3.02153	920.25331	14.93127	Trygonorrhinidae	Trygonorrhina	dumerilii	37027011	1	AD	Passing			
IO379	7	IO379_L1205 (3).MP4	56544	IO379_R1206 (3).MP4	57780	60.81854	1	45.31277	682.40668	284.38971	-1813.06625	1.84182	1.15640	4.70633	5.51619	1958.00041	22.07060	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO379	8	IO379_L1205 (3).MP4	56995	IO379_R1206 (3).MP4	58231	60.94394	1	45.43817	-379.33888	72.49101	-1503.05132	1.05367	0.75602	3.30192	3.37485	1551.87506	14.35717	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO379	9	IO379_L1205 (3).MP4	57196	IO379_R1206 (3).MP4	58432	60.99983	1	45.49406	-71.17999	781.40442	-2271.35888	1.13178	2.75440	7.37112	2.68142	2403.06692	18.76061	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO379	10	IO379_L1205 (3).MP4	57375	IO379_R1206 (3).MP4	58611	61.04960	1	45.54383	-594.76017	124.47370	-1475.92682	1.34507	0.76916	3.14044	1.24400	1596.11821	22.31794	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO354	0	IO354_L1201 (1).MP4	4063	IO354_R1202 (1).MP4	3459	1.12974		-1.00000																	sync		
IO276	0	IO276_L1201 (1).MP4	45314	IO276_R1202 (1).MP4	47081	12.59981		-1.00000	1.96300	-34.33559	-755.06341	0.39995	0.38301	0.91915	1.32454	755.84624	3.06120								sync		
IO276	1	IO276_L1201 (1).MP4	76968	IO276_R1202 (1).MP4	78735	21.40138	1	8.79657	3165.52369	-72.44891	-7005.49494	31.00556	3.37347	70.47882	7.82201	7687.83120	24.33644	Carangidae	Seriola	lalandi	37337006	1	AD	Passing			
IO276	2	IO276_L1201 (2).MP4	9832	IO276_R1202 (2).MP4	11599	25.29026	1	12.68545	217.38767	690.29597	-1907.13977	1.09714	2.17994	5.45146	0.14370	2039.84019	20.34810	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO276	11	IO276_L1201 (2).MP4	47077	IO276_R1202 (2).MP4	48844	35.64644	1	23.04163	389.98784	504.89888	-1477.21113	1.06765	1.33558	3.29883	2.34445	1609.08860	23.00083	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO349	0	IO349_L1201 (1).MP4	17826	IO349_R1202 (1).MP4	19451	4.95662		-1.00000	-3.31256	-28.96080	-1017.11198	0.52482	0.50785	1.62429	1.33042	1017.52960	2.09322								sync		
IO349	7	IO349_L1201 (4).MP4	8428	IO349_R1202 (4).MP4	10053	69.97908	1	58.32521	-250.73110	13.05307	-1173.64924	0.71007	0.58097	2.12374	0.16381	1200.20373	12.05969	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	8	IO349_L1201 (4).MP4	8658	IO349_R1202 (4).MP4	10283	70.04303	1	58.38916	478.54404	-2.92761	-1877.33009	1.54809	0.91810	5.35209	2.37283	1937.36451	14.31062	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO349	10	IO349_L1201 (4).MP4	8718	IO349_R1202 (4).MP4	10343	70.05971	1	58.40585	62.79403	275.94313	-804.01300	0.42311	0.52856	1.02054	0.40247	852.36413	18.94877	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO148	0	IO148_L1205 (1).MP4	46746	IO148_R1206 (1).MP4	45262	12.99798		-1.00000	-120.32007	96.08484	-1280.47591	0.67752	0.65900	2.42356	8.10084	1289.70065	6.67496								sync		
IO148	1	IO148_L1205 (1).MP4	64872	IO148_R1206 (1).MP4	63388	18.03802	1	5.03197	665.90703	191.31969	-3391.22877	3.45419	1.91794	16.33162	2.92909	3461.28126	11.46814	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO148	2	IO148_L1205 (1).MP4	64872	IO148_R1206 (1).MP4	63388	18.03802	1	5.03197	1649.05756	399.80130	-2993.31649	6.36801	2.17766	12.07716	2.25666	3440.81030	29.47879	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO148	3	IO148_L1205 (1).MP4	64872	IO148_R1206 (1).MP4	63388	18.03802	1	5.03197	1647.84496	388.74206	-2907.11621	6.12924	2.07207	11.31837	16.96163	3364.19947	30.14896	Gerreidae	Gerres	subfasciatus	37349005	1	AD	Passing			
IO148	4	IO148_L1205 (2).MP4	1243	IO148_R1206 (1).MP4	80881	22.90205	1	9.89600	1365.25521	96.43978	-2861.61346	5.25847	1.44032	11.40284	7.95905	3172.07408	25.54154	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO148	5	IO148_L1205 (2).MP4	1585	IO148_R1206 (2).MP4	101	22.99714	1	9.99109	1615.37734	153.91167	-3159.23268	6.73823	1.67489	13.71252	10.03351	3551.60300	27.15985	Labridae	Suezichthys	bifurcatus	37384160	1	AD	Passing			
IO148	7	IO148_L1205 (3).MP4	29317	IO148_R1206 (3).MP4	27833	53.24792	1	40.24187	2286.16873	523.87643	-4302.10383	12.75070	3.73329	24.94139	5.75952	4899.90932	28.53314	Carangidae	Pseudocaranx	spp		3	AD	Passing			
IO148	9	IO148_L1205 (3).MP4	29345	IO148_R1206 (3).MP4	27861	53.25570	1	40.24965	669.44002	369.25145	-2609.14362	2.65190	1.88968	9.72367	6.84258	2718.84663	16.18957	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO148	10	IO148_L1205 (3).MP4	29345	IO148_R1206 (3).MP4	27861	53.25570	1	40.24965	1538.85061	549.88605	-4636.12574	9.84508	4.31474	30.13402	6.36311	4915.69912	19.31825	Carangidae	Pseudocaranx	spp		1	AD	Passing			
IO148	11	IO148_L1205 (3).MP4	36270	IO148_R1206 (3).MP4	34786	55.18124	1	42.17519	-255.09969	155.80107	-1111.97528	0.66987	0.60679	1.83299	1.01116	1151.45076	14.89297	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO148	12	IO148_L1205 (3).MP4	36395	IO148_R1206 (3).MP4	34911	55.21599	1	42.20995	-714.32112	363.83606	-2866.34753	3.06144	2.05469	11.68846	0.36098	2976.33659	15.49186	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO148	13	IO148_L1205 (3).MP4	36467	IO148_R1206 (3).MP4	34983	55.23601	1	42.22997	205.63446	9.58103	-1438.45308	0.81771	0.70833	3.04215	0.35649	1453.10860	8.13586	Monacanthidae	Nelusetta	ayraud	37465006	1	F	Passing			
IO148	16	IO148_L1205 (3).MP4	77443	IO148_R1206 (3).MP4	75959	66.62962	1	53.62357	-329.93914	93.85976	-887.78953	0.58443	0.45692	1.15369	2.20273	951.75613	21.04616	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO148	17	IO148_L1205 (3).MP4	77492	IO148_R1206 (3).MP4	76008	66.64324	1	53.63719	-498.40395	343.69452	-1254.05335	1.00526	0.86373	2.25304	0.68886	1392.54524	25.60173	Monacanthidae	Nelusetta	ayraud	37465006	1	M	Passing			
IO363	0	IO363_L1203 (1).MP4	5868	IO363_R1204 (1).MP4	3746	1.63163		-1.00000																	sync		
IO254	0	IO254_L1205 (1).MP4	2865	IO254_R1206 (1).MP4	1588	0.79663		-1.00000	70.99917	161.66177	-934.46171	0.49094	0.51774	1.31781	3.75342	950.99637	10.42760								sync		
IO365	0	IO365_L1201 (1).MP4	4347	IO365_R1202 (1).MP4	3608	1.20871		-1.00000																	sync		
IO71	0	IO71_L1201 (1).MP4	7165	IO71_R1202 (1).MP4	3426	1.99227		-1.00000	-72.02753	80.39745	-927.05813	0.48874	0.47913	1.35437	2.84711	933.32121	6.31055								sync		
IO15	0	IO15_L1205 (1).MP4	4771	IO15_R1206 (1).MP4	2608	1.32660		-1.00000																	sync		
IO34	0	IO34_L1201 (1).MP4	5423	IO34_R1202 (1).MP4	4068	1.50790		-1.00000																	sync		
IO92	0	IO92_L1203 (1).MP4	4509	IO92_R1204 (1).MP4	2687	1.25375		-1.00000																	sync		
IO153	0	IO153_L1203 (1).MP4	7990	IO153_R1204 (1).MP4	3935	2.22166		-1.00000																	sync		
IO195	0	IO195_L1205 (1).MP4	4216	IO195_R1206 (1).MP4	2752	1.17228		-1.00000																	sync		
FH70	0	FH70_L369.avi	2153	FH70_R370.avi	1740	1.43533		-1.00000	10.93599	-84.76303	-611.80503	0.21269	0.22122	0.39373	0.18286	617.74571	6.62213								sybc		
FH70	1	FH70_L369.avi	27145	FH70_R370.avi	26732	18.09667	1	13.03867	-73.55159	-226.19557	-1623.48003	0.56881	0.70326	2.73937	0.36842	1640.81129	7.06944	Gobiesocidae	Aspasmogaster	occidentalis	37206006	1	AD	Passing			
FH70	2	FH70_L369.avi	54988	FH70_R370.avi	54575	36.65867	1	31.60067	441.95141	-195.53106	-2774.07224	1.48733	1.18956	7.83684	1.27764	2815.85338	9.41846	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FH70	3	FH70_L369.avi	55065	FH70_R370.avi	54652	36.71000	1	31.65200	-574.04878	-323.38128	-4079.12760	2.61566	2.20856	16.70462	2.31673	4131.99582	8.59524	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
FH70	4	FH70_L369.avi	57076	FH70_R370.avi	56663	38.05067	1	32.99267	-316.24458	-177.74302	-2715.41759	1.22458	1.13525	7.51038	1.82498	2739.54301	7.04861	Labridae	Coris	auricularis	37384088	3	AD	Passing			
FH70	6	FH70_L369.avi	68688	FH70_R370.avi	68275	45.79200	1	40.73400	-209.74037	-367.59153	-1709.28897	0.67149	0.90807	2.99981	1.19254	1760.90412	12.75681	Rhinobatidae	Trygonorrhina	dumerilii		2	AD	Passing			
FH70	7	FH70_L369.avi	81036	FH70_R370.avi	80623	54.02400	1	48.96600	-994.52511	-302.73453	-5568.83611	5.60322	3.09520	30.82683	0.19001	5665.03875	10.26280	Ostraciidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
FH56	0	FH56_L369.avi	2483	FH56_R370.avi	1832	1.65533		-1.00000																	sync		
IO310	0	IO310_L1205 (1).MP4	20902	IO310_R1206 (1).MP4	21685	5.81192	1	0.00000																	sync		
IO310	1	IO310_L1205 (1).MP4	33677	IO310_R1206 (1).MP4	34460	9.36408	1	3.55216																	cute sync point		
FH58	0	FH58_L373.avi	15447	FH58_R374.avi	14985	10.29800		-1.00000	-11.81940	-85.92869	-802.58956	0.28739	0.28934	0.71077	4.75152	807.26293	5.50468								sync		
FH58	8	FH58_L373.avi	28996	FH58_R374.avi	28534	19.33067	1	8.99067	-249.62123	-322.93872	-1524.54657	0.63108	0.73879	2.44301	2.01714	1578.24029	14.46349	Labridae	Pseudolabrus	biserialis	37384149	2	AD	Passing			
FH58	12	FH58_L373.avi	30966	FH58_R374.avi	30504	20.64400	1	10.30400	-804.80870	-61.23007	-1922.21811	1.48100	0.65021	3.59955	1.07788	2084.79942	22.73586	Serranidae	Caesioperca	sp1		3	AD	Passing			
FH58	21	FH58_L373.avi	51532	FH58_R374.avi	51070	34.35467	1	24.01467	440.10884	-76.73019	-1492.65533	0.78774	0.52016	2.29980	2.13444	1558.07678	16.55994	Monacanthidae	Meuschenia	galii	37465040	1	AD	Passing			
FH58	27	FH58_L373.avi	58517	FH58_R374.avi	58055	39.01133	1	28.67133	-164.97014	-131.53308	-1047.82697	0.40079	0.39102	1.18083	5.58336	1068.85801	10.97910	Scorpididae	Neatypus	obliquus	37361002	11	AD	Passing			
FH58	36	FH58_L373.avi	67617	FH58_R374.avi	67155	45.07800	1	34.73800	472.97000	28.12155	-2228.99853	1.24426	0.74555	5.15138	3.88716	2278.79922	12.05853	Pomacentridae	Chromis	klunzingeri	37372044	13	AD	Passing			
FH58	40	FH58_L373.avi	69426	FH58_R374.avi	68964	46.28400	1	35.94400	-327.97975	-358.44529	-2492.13113	1.14415	1.28826	6.42899	7.15454	2539.04930	10.54667	Urolophidae	Trygonoptera	ovalis	37038016	1	AD	Passing			
FH58	42	FH58_L373.avi	78076	FH58_R374.avi	77614	52.05067	1	41.71067	-355.57204	227.98837	-2150.08247	1.02763	0.84651	4.83265	7.67978	2191.17886	11.48988	Carangidae	Pseudocaranx	spp		1	AD	Passing			
FH58	45	FH58_L373.avi	80076	FH58_R374.avi	79614	53.38400	1	43.04400	650.26821	-184.76814	-1806.38893	1.19626	0.69556	3.23709	1.32101	1928.73766	20.34400	Labridae	Ophthalmolepis	lineolatus	37384040	3	AD	Passing			
FH58	52	FH58_L373.avi	90656	FH58_R374.avi	90194	60.43733	1	50.09733	-127.14771	-211.23196	-1191.79766	0.43840	0.49190	1.52247	6.14048	1217.03210	11.11877	Labridae	Coris	auricularis	37384088	1	AD	Passing			
FH58	55	FH58_L373.avi	90716	FH58_R374.avi	90254	60.47733	1	50.13733	-507.65014	-298.07221	-1932.76371	1.11855	0.89668	3.84764	1.71440	2020.42848	16.61021	Labridae	Coris	auricularis	37384088	1	AD	Passing			
IO126	0	IO126_L1205 (1).MP4	3840	IO126_R1206 (1).MP4	3126	1.06773		-1.00000																	sync		
IO122	0	IO122_L1201 (1).MP4	3220	IO122_R1202 (1).MP4	2600	0.89534		-1.00000																	sync		
IO146	0	IO146_L1201 (1).MP4	4769	IO146_R1202 (1).MP4	3635	1.32605		-1.00000	-50.80338	-68.45765	-1298.99444	0.66346	0.65107	2.59963	0.11865	1301.78877	4.12815								sync		
IO146	11	IO146_L1201 (1).MP4	25231	IO146_R1202 (1).MP4	24097	7.01562	1	1.22483	1634.22378	1011.08881	-3716.91345	8.41696	5.74379	19.82786	0.64828	4184.30801	27.10353	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO146	14	IO146_L1201 (1).MP4	25668	IO146_R1202 (1).MP4	24534	7.13713	1	1.34634	-918.66654	-332.02133	-1750.77364	2.22784	1.14159	4.40846	0.31051	2004.84282	29.31597	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO146	15	IO146_L1201 (1).MP4	25668	IO146_R1202 (1).MP4	24534	7.13713	1	1.34634	-932.21450	-261.17170	-1583.48746	1.98409	0.92395	3.52629	1.03369	1855.98143	31.56585	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO146	16	IO146_L1201 (1).MP4	25728	IO146_R1202 (1).MP4	24594	7.15381	1	1.36303	-990.61639	499.60734	-2711.84967	3.86500	2.40802	10.73579	0.26567	2930.02679	22.04958	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO146	18	IO146_L1201 (1).MP4	25819	IO146_R1202 (1).MP4	24685	7.17912	1	1.38833	1108.99189	517.98139	-2461.58720	3.86904	2.23229	8.85803	1.60729	2749.10517	26.24924	Serranidae	Caesioperca	sp1		1	AD	Passing			
IO146	21	IO146_L1201 (1).MP4	34701	IO146_R1202 (1).MP4	33567	9.64881	1	3.85802	31.80688	-175.89601	-1738.92282	0.86954	0.94822	4.58729	1.02616	1748.08571	6.31617	Labridae	Austrolabrus	maculatus	37384025	1	AD	Passing			
IO146	36	IO146_L1201 (2).MP4	44027	IO146_R1202 (2).MP4	42893	34.79837	1	29.00759	-1759.15286	91.26716	-5382.55571	13.41722	2.78876	41.92107	0.77886	5663.46664	18.10340	Ostraciidae	Anoplocapros	lenticularis	37466010	1	AD	Passing			
IO146	44	IO146_L1201 (3).MP4	2516	IO146_R1202 (3).MP4	1382	45.79575	1	40.00496	-636.77907	22.42695	-2422.99518	2.42366	1.18363	8.72898	0.62297	2505.37346	14.72433	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
IO134	0	IO134_L1205 (1).MP4	12103	IO134_R1206 (1).MP4	11224	3.36531		-1.00000	-5.70016	-48.11216	-989.99725	0.51215	0.49756	1.47975	1.83184	991.18203	3.09792								sync		
IO134	6	IO134_L1205 (1).MP4	38058	IO134_R1206 (1).MP4	37179	10.58224	1	5.31114	-897.64046	-106.03612	-1714.41992	2.10522	0.85769	4.09885	0.13841	1938.10157	27.83565	Labridae	Ophthalmolepis	lineolatus	37384040	1	F	Passing			
IO134	25	IO134_L1205 (2).MP4	45724	IO134_R1206 (2).MP4	44845	35.27023	1	29.99914	287.08771	-307.22811	-2041.02053	1.26941	1.31263	6.02808	0.42595	2083.88418	11.86058	Myliobatidae	Myliobatis	tenuicaudatus	37039001	1	AD	Passing			
IO134	30	IO134_L1205 (3).MP4	3866	IO134_R1206 (3).MP4	2987	46.17112	1	40.90003	-215.24092	210.80355	-1249.51452	0.71857	0.72753	2.30421	0.48514	1285.32226	13.34916	Dasyatidae	Dasyatis	brevicaudata	37035001	1	AD	Passing			
IO134	31	IO134_L1205 (3).MP4	22341	IO134_R1206 (3).MP4	21462	51.30820	1	46.03710	3477.17970	802.11217	-6876.38202	31.31287	8.35793	63.68150	9.34112	7747.17963	27.36146	Carcharhinidae	Carcharhinus	brachyurus	37018001	1	AD	Passing			
IO134	33	IO134_L1205 (3).MP4	45973	IO134_R1206 (3).MP4	45094	57.87921	1	52.60811	-305.56539	-333.95066	-2521.62482	1.60801	1.67359	9.11394	0.27777	2561.92993	10.39850	Labridae	Coris	auricularis	37384088	1	F	Passing			
IO134	48	IO134_L1205 (3).MP4	46373	IO134_R1206 (3).MP4	45494	57.99043	1	52.71933	-57.15781	-15.67510	-2821.35602	1.39475	1.36845	11.34620	3.86925	2821.97848	1.31409	Labridae	Coris	auricularis	37384088	1	F	Passing			
